DUN_a;MOR_a;POM_a;RPI_a;SAG_a;SE_a;WLK_a;BOB_a;RTH_a;WOL_a;COL_a;DOL_a;CNG_a;DC_a;WIL_a;DOK_a;PIG_a;RTR_a;CPR_a;REW_a;STH_a;SPW_a;PGH_a;CPA_a;DUN_b;MOR_b;POM_b;RPI_b;SAG_b;SE_b;WLK_b;BOB_b;RTH_b;WOL_b;COL_b;DOL_b;CNG_b;DC_b;WIL_b;DOK_b;PIG_b;RTR_b;CPR_b;REW_b;STH_b;SPW_b;PGH_b;CPA_b;id;season;team_a;team_b;pred_s;name_a;name_b;sag_a;sag_b;pred_g;pred_g + pred_s
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;79.6893934097;77.9702968054;79.3883816372;79.4324287355;79.1648226433;79.1486044624;79.4258125963;78.2907027079;78.7944638353;79.7028449301;78.4544465675;78.8641491682;78.7437498452;79.2244500283;78.8492008146;79.9267805993;79.688528577;79.8550069422;79.465557809;79.0925251844;79.3664111822;79.9004714562;78.529881227;79.2679757298;S_637_702;S;637;702;0.6886408822;Kansas St;New Mexico St;-0.0744335186;-0.1840668349;0.5295315033;0.6090861928
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;84.4449078023;86.7959700776;86.2305563216;83.7344124879;84.8232723349;83.0000689286;84.7393378087;83.7678371793;84.409399644;82.7367840889;83.4523831444;83.5404831157;83.6845284825;85.2377425165;84.7374412118;85.360713784;82.5448375634;84.4178935382;89.9538734543;84.1695163558;86.295578969;83.1435789285;84.2420327119;86.2423301332;S_637_708;S;637;708;0.2300747216;Kansas St;North Carolina;-0.0744335186;0.2236872816;0.3527106237;0.2913926727
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;89.6782613604;92.08277659;90.7933344516;87.3756880789;90.4805611524;87.2913705753;88.8749850087;89.4451161549;87.6657856957;86.6606576319;88.3071766146;88.6992277673;90.5313264408;86.7831222387;90.9854937092;90.5569065122;88.9456508568;87.6087076054;84.9004148184;85.0770286552;88.3021839935;87.4297159481;88.4283684172;88.5314355592;S_637_720;S;637;720;0.0494394902;Kansas St;Ohio St;-0.0744335186;0.6313577443;0.2087616917;0.129100591
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;83.9317858814;82.0690347697;82.4218585124;86.6560830509;83.2563172001;84.7279654797;83.909733688;85.1322521478;85.1752185983;86.1656496981;86.7116615224;86.3683287775;83.7177509442;87.9398738965;85.1569332762;83.415377081;82.8332546203;86.0777613675;87.9398738965;86.7269055754;85.6834075612;85.8913087597;85.9994336812;85.0770286552;S_637_721;S;637;721;0.3601607334;Kansas St;Oklahoma;-0.0744335186;0.1107707689;0.3998085258;0.3799846296
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;88.2051457367;88.1463521511;89.0021070597;84.8041124678;89.8637697773;85.9994336812;90.0087151527;88.3892351403;86.7644818676;85.1752185983;86.061038641;85.7265562107;92.0126840015;84.6338644389;87.085634991;90.1626807895;88.496864625;86.0043020187;83.9199647131;83.9816252202;85.1218652902;84.3457822197;85.6455985385;89.5603734008;S_637_722;S;637;722;0.0785399056;Kansas St;Oklahoma St;-0.0744335186;0.5869110785;0.2221236069;0.1503317563
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;85.3862069359;84.0576379841;84.5316973659;83.9885056901;85.0472921761;84.4036244474;87.0399613292;85.9706713219;85.4954579517;83.9199647131;85.6996759493;85.1192200681;85.0969214778;83.9713155703;86.834674397;85.2682848444;85.360713784;85.6072326193;83.6184806882;83.1856851632;85.2580894073;84.8136861803;86.5069594029;85.6348343542;S_637_725;S;637;725;0.2151053994;Kansas St;Oregon;-0.0744335186;0.2398303981;0.3461819322;0.2806436658
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;87.6657856957;88.2278269292;89.4356259889;84.7850021943;87.548017863;86.0909070746;89.3379400169;86.7516097055;88.5314355592;86.538298431;86.8191635846;87.0816703605;87.6657856957;84.5779655426;86.91281934;88.3271920812;84.7659411671;84.8631199147;85.8312502116;85.519646;86.5686660359;86.5910288918;85.9204194575;86.0335876096;S_637_731;S;637;731;0.1055767027;Kansas St;Pittsburgh;-0.0744335186;0.4200354452;0.2775883436;0.1915825232
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;81.2912386431;80.9159151117;81.2630857852;81.7149660149;80.6577999988;80.829231816;79.9657717192;80.8977618594;81.1154319463;81.5699781728;81.7794097826;81.9490880233;80.5128322876;82.0967958526;82.2579635985;80.4768654609;80.8539313825;80.5239868911;82.6399798686;82.5346490065;81.427853995;79.8184582516;81.6084447667;81.5161218045;S_637_737;S;637;737;0.5067364745;Kansas St;Providence;-0.0744335186;-0.0764812424;0.4817244061;0.4942304403
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;85.443909232;81.9999701964;84.6151853006;87.6657856957;86.1139756282;87.2220057727;85.9519123948;88.5074786531;89.6297077522;91.5151909413;87.2524271896;86.2798719527;85.942899184;87.3756880789;85.1168695792;86.0794031427;84.8617422583;86.7138369626;94.3184589192;92.6056893958;86.1895153486;90.1202203592;87.1944832984;84.9004148184;S_637_754;S;637;754;0.2473209699;Kansas St;San Diego St;-0.0744335186;0.3166967824;0.315914193;0.2816175814
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;78.3969868738;73.8905844866;77.6926992983;78.4730124119;76.777950889;79.9210566261;77.7824119599;77.5117651609;77.7361067136;83.008422071;79.8355014693;79.6363872267;76.843460733;78.2374389431;77.8954833137;77.1078263763;76.7686108393;78.2599645398;76.4078387279;82.4564201761;79.4407034347;83.6184806882;78.2221979005;78.5040055319;S_637_765;S;637;765;0.8074239678;Kansas St;SF Austin;-0.0744335186;-0.3560674422;0.6045019147;0.7059629412
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;79.0955060643;80.7126273101;79.3938797624;82.0413513137;78.9128373712;79.9382362298;78.4050468276;78.8077415314;80.0954886077;81.3773627986;79.4191996687;79.1989099357;78.6286129579;81.9862145736;79.69977583;78.3087593232;79.0892966038;79.8916593337;83.7678371793;82.4824244296;81.6648980592;80.631088797;79.7731186782;80.3933600113;S_637_779;S;637;779;0.6195779186;Kansas St;St Joseph's PA;-0.0744335186;-0.2022251711;0.537571044;0.5785744813
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;86.0335876096;86.4580231363;85.8312502116;86.3612637552;84.881053028;86.2541253782;84.2118834587;84.1112282271;85.4268110249;88.0951136273;85.4063484519;85.6120954288;83.9199647131;86.681284732;88.3944369203;84.6807668325;84.6807668325;84.4062168556;84.0750151553;88.657732067;87.0923808258;88.0820130218;85.4334553347;83.4717549108;S_637_780;S;637;780;0.2125756699;Kansas St;St Louis;-0.0744335186;0.227851022;0.3510213121;0.281798491
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;83.1532777897;84.43999813;82.8558210263;82.2650317249;82.3502555265;80.4469754684;82.4218585124;82.5386783216;82.65202506;82.204796704;81.8280099983;82.5392710139;83.0307355367;84.3224070992;82.4290484885;83.0077256764;83.7511078338;81.150985257;85.443909232;82.3531093703;83.5447973124;80.9857413401;82.3502555265;83.7678371793;S_637_783;S;637;783;0.2737909185;Kansas St;Stanford;-0.0744335186;0.0454789668;0.4279777869;0.3508843527
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;91.8964193454;90.282552082;90.7664930148;91.8755881981;88.9269639661;93.1963887106;88.657732067;91.3222777075;95.6418606205;95.1541995522;94.0481836225;92.9537918942;87.2082287546;94.5571935846;92.9764621765;87.5919024932;88.5141228592;92.4066223203;92.6056893958;94.9958073644;90.3805687189;93.9190363818;93.3337055712;86.681284732;S_637_786;S;637;786;0.0880374195;Kansas St;Syracuse;-0.0744335186;0.51940382;0.2435644414;0.1658009305
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;82.6808116209;84.504071441;85.2275909509;81.917718384;83.2642007924;81.2182902696;83.4330555278;82.2509006257;83.4190266431;80.6887817712;79.924490703;79.8575907558;84.0750151553;82.0967958526;80.9782392646;83.4475471126;84.6151853006;80.7423242777;81.053486588;81.00827764;83.5447973124;80.3613045821;80.5549312855;85.443909232;S_637_790;S;637;790;0.2620145954;Kansas St;Tennessee;-0.0744335186;0.1113388692;0.3995660281;0.3307903118
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;82.929699539;82.5012499095;81.5226895031;84.6713628164;81.6815604848;83.1622678008;83.0184562008;84.7017877837;84.5897882661;85.5647929248;86.2282041226;85.6805407058;82.7286780966;86.4336954855;83.4475471126;81.8904499655;81.444144682;84.5952232834;87.6657856957;87.4040622652;84.8569224953;84.3457822197;85.360713784;83.1856851632;S_637_793;S;637;793;0.4053209777;Kansas St;Texas;-0.0744335186;-0.0027079343;0.4490820418;0.4272015097
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;72.8811651058;74.4302126896;74.4050570008;75.3710176502;74.1051006178;72.4368242297;73.792153085;74.8486715138;73.8883434251;72.9366303245;72.4250969409;70.4131710132;75.4146948971;76.3437818402;73.7389844494;74.6408310359;74.9730541904;74.5034266851;71.9825702049;74.9421940731;76.490502844;74.1531927065;73.2087818461;77.7764820554;S_637_802;S;637;802;0.9262656706;Kansas St;Tulsa;-0.0744335186;-0.5486759764;0.6828534636;0.8045595671
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;65.9798664428;65.9777866616;66.8320253528;63.7443426605;66.1571630735;66.2283811312;64.7392078856;65.1938530328;64.6433811468;65.7086088076;64.9185570102;65.2126206622;65.5936804013;63.6723844725;67.8455751943;66.572080355;66.9074904518;64.6128007716;64.4214873022;65.6447616023;65.1984764556;64.8806558713;65.7416581329;65.4996884416;S_637_804;S;637;804;0.6797499043;Kansas St;TX Southern;-0.0744335186;-1.121413109;0.8564160237;0.768082964
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;85.2580894073;85.0770286552;85.9767620022;86.4824441392;86.2305563216;84.1098840464;87.4211523366;86.5258820185;87.0428819617;85.443909232;85.979025681;85.6348343542;87.8470500379;87.8470500379;86.0794031427;87.1126635733;86.5935185616;84.371292882;86.0335876096;85.9519123948;88.936299249;85.3876436905;85.688826032;87.9398738965;S_637_810;S;637;810;0.1387467537;Kansas St;UCLA;-0.0744335186;0.3250977156;0.3126931936;0.2257199736
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;73.8413240749;73.3011592296;75.2491683303;74.204699676;74.8191516716;73.9976262205;76.6847559989;75.453066622;74.0163839879;74.5556034142;75.1227843839;76.0280954596;76.1709357091;73.0169277123;72.269140921;74.6535251563;75.2882629821;76.2727749901;73.8413240749;74.1980478797;74.7999831547;75.0426372392;74.4469970764;75.7583665083;S_637_811;S;637;811;0.9303650426;Kansas St;ULL;-0.0744335186;-0.4972206711;0.6627057841;0.7965354133
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;84.2086163138;86.4824441392;85.6240871049;85.2377425165;84.8424821468;83.6596989239;84.3403816866;83.360597096;82.4729600598;84.0750151553;83.5496894164;84.0750151553;84.3044741354;83.6514389034;84.2331532086;85.1871292637;86.0679193198;84.2331532086;80.9408035693;84.7621348409;86.7383631517;83.8283474348;83.4879319877;85.8312502116;S_637_825;S;637;825;0.2010779756;Kansas St;VA Commonwealth;-0.0744335186;0.2250715618;0.3521485828;0.2766132792
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;89.7989203628;91.0988262551;89.7752348817;93.5723806749;90.0456099509;89.7533391313;93.4946054641;92.2882784862;93.155594173;93.155594173;92.4654391954;90.4598086078;90.4805611524;92.450117809;88.1788000235;89.4976243547;89.2738162605;92.4555838568;91.3640520151;92.8998426999;93.1739058754;91.3640520151;89.175165177;91.9436321311;S_637_829;S;637;829;0.0427019091;Kansas St;Villanova;-0.0744335186;0.6000146817;0.2181217922;0.1304118506
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;85.4875023797;86.7447375997;87.8778241043;87.432573248;86.0679193198;84.7185018039;85.9519123948;85.4729408623;85.4954579517;85.4097547112;84.3295919243;83.5232484406;85.7432499581;86.8866606066;83.0153890157;85.2989597999;86.69392377;85.2843360404;93.3804301684;87.3025440994;89.02105944;85.443909232;83.552952404;88.8528615906;S_637_830;S;637;830;0.1622142978;Kansas St;Virginia;-0.0744335186;0.3133779141;0.3171915887;0.2397029432
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;73.3293327231;71.4279703029;72.597533295;74.878884908;72.8223408449;74.055442711;73.6158650754;74.3342391264;74.9239773944;75.845748842;74.549625447;74.8281774264;73.7676008605;74.8959789269;75.6476269207;73.2569420489;72.8065112266;72.7856060785;72.6132562315;77.9732964624;75.7983724256;74.7884893441;74.7510658598;74.4386034871;S_637_836;S;637;836;0.9280812514;Kansas St;W Michigan;-0.0744335186;-0.6411130583;0.7173521802;0.8227167158
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;74.2360628612;74.0430428322;72.7827821528;71.2047761065;71.8786206372;70.2256433459;71.150508673;71.0345880609;71.63729482;70.9321875642;69.7830997319;70.3350188732;71.2802812384;71.0467184822;74.0637125321;73.6573871319;72.4524673259;69.5048948561;68.0905872756;71.927090642;73.2208144287;71.1459899978;71.3143097272;70.8220751514;S_637_842;S;637;842;0.8659847011;Kansas St;Weber St;-0.0744335186;-0.7091185758;0.7412258092;0.8036052552
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;71.5633771274;67.501003625;70.9155142319;72.9214630433;71.8978464723;74.2463121423;72.6604726063;72.7551214255;73.0996208934;74.4454707614;75.3361367144;75.4224114747;71.5229641392;73.0567947953;70.6395925288;71.2236377562;69.9690554606;74.2130168207;72.1216726499;71.7611940445;72.1216726499;74.2055312705;73.0248968603;70.4209946204;S_637_845;S;637;845;0.8869807092;Kansas St;WI Milwaukee;-0.0744335186;-0.707733141;0.7407527665;0.8138667379
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;89.8913239986;88.9269639661;88.5141228592;91.3038282215;88.2938729072;91.9780300622;88.2081645856;88.296428842;93.304223915;94.8216320273;92.2408157382;91.4941590549;86.7065884449;89.8193100865;88.4625099596;87.862416393;88.7979480025;90.575259729;89.1947480247;93.0544041857;93.8245995038;94.0155399092;90.7664930148;87.6657856957;S_637_846;S;637;846;0.0941000109;Kansas St;Wichita St;-0.0744335186;0.4737825811;0.2588270393;0.1764635251
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;88.3658874794;89.6026334765;89.5184562754;92.2262232812;90.5569065122;91.2443551082;90.5313264408;93.2522157635;89.2919535495;89.2269505467;92.6056893958;92.6902474986;88.8897847743;92.450117809;91.3038282215;88.9644033121;88.2114368448;93.1451637508;97.1819567323;90.036360918;90.7265057939;92.1324789853;91.9436321311;90.3805687189;S_637_849;S;637;849;0.0747190977;Kansas St;Wisconsin;-0.0744335186;0.636859275;0.2071496113;0.1409343545
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;67.7419950199;70.067836663;67.9469390752;70.0898199476;67.2069060146;67.1793068587;67.8176474354;67.0754015804;66.836700065;68.6970892755;66.6697661929;67.3455153765;67.5044730532;69.6088188389;65.3321798322;68.0379863512;68.0940959332;69.0195160643;68.1537802094;69.8005667517;69.630565574;69.8595708722;66.0724869491;69.4352328107;S_637_850;S;637;850;0.7431118856;Kansas St;Wofford;-0.0744335186;-1.0457674766;0.8390612591;0.7910865723
82.368930691;81.6549134325;81.1165823473;83.3753346727;81.2951957688;80.9970038407;79.9588822745;82.8564003918;83.2113032324;82.0677747519;80.9707421828;79.6779516836;82.0137448052;85.2989597999;85.2275909509;81.4245988407;80.8169019641;79.5225397422;83.4717549108;83.2705128403;82.4434447922;82.4434447922;81.6018232517;81.9999701964;82.3491581205;82.7957681161;82.9542659225;83.8859115356;82.7509868358;81.5819838156;83.2894766834;84.5851089294;84.6355648481;82.9211012534;82.5521218885;82.7260571012;82.6694513766;83.8182312132;81.7015908451;82.893557227;82.1595456938;81.9031011406;83.0461086281;82.88146448;83.7678371793;82.9496985007;82.5813160136;82.7733500409;S_637_853;S;637;853;0.3413386316;Kansas St;Xavier;-0.0744335186;0.0743561063;0.4154500137;0.3783943226
86.5600860148;85.8423316171;88.9269639661;88.5662259782;88.1140906567;84.7850021943;88.2872329671;87.0597592448;86.5991805673;84.8687584761;85.7257867227;84.9415863435;88.5662259782;86.4336954855;83.3753346727;89.394700804;88.3944369203;86.6327719555;85.2580894073;84.6939523716;88.0820130218;86.7959700776;85.0671028455;87.4040622652;94.1605046002;96.7504136596;93.7219831863;84.6901826982;90.1155246325;84.9980020454;89.7928193057;85.5020945908;86.7644818676;85.4097547112;84.6600935815;84.9622596263;94.4361929321;84.46739226;90.9575715459;95.0094057163;94.809793082;83.7463342743;84.5594242996;87.5073536771;89.1071916085;86.2423301332;85.3297689239;94.3184589192;S_640_651;S;640;651;0.4649983388;Kentucky;Louisville;0.4215459171;0.6050528106;0.4569009417;0.4609496403
86.5600860148;85.8423316171;88.9269639661;88.5662259782;88.1140906567;84.7850021943;88.2872329671;87.0597592448;86.5991805673;84.8687584761;85.7257867227;84.9415863435;88.5662259782;86.4336954855;83.3753346727;89.394700804;88.3944369203;86.6327719555;85.2580894073;84.6939523716;88.0820130218;86.7959700776;85.0671028455;87.4040622652;76.7664560961;76.866912442;78.7227496458;78.5040055319;78.0957540912;80.2750567276;78.2761155823;77.2377716581;76.947725961;79.9726648907;79.3466678034;78.8809843704;77.3375197224;78.6181897187;74.4050570008;76.9940633872;78.0705847014;79.114683836;77.9553067732;78.7479534534;79.1216155273;79.9416749207;77.8309185202;77.865652883;S_640_658;S;640;658;0.8932509182;Kentucky;Manhattan;0.4215459171;-0.2611050921;0.7970731298;0.845162024
86.5600860148;85.8423316171;88.9269639661;88.5662259782;88.1140906567;84.7850021943;88.2872329671;87.0597592448;86.5991805673;84.8687584761;85.7257867227;84.9415863435;88.5662259782;86.4336954855;83.3753346727;89.394700804;88.3944369203;86.6327719555;85.2580894073;84.6939523716;88.0820130218;86.7959700776;85.0671028455;87.4040622652;83.482951128;83.0000689286;84.2598220812;89.5603734008;84.5594242996;86.834674397;86.4873396218;86.9858470163;85.6172567319;88.3913625496;90.6553430611;88.2977824595;84.0750151553;88.2607521115;84.8907275228;83.0230589634;83.1935049235;91.0621065032;86.681284732;87.0079266059;85.0770286552;88.5627369664;88.1950946528;82.9086960098;S_640_663;S;640;663;0.5923903679;Kentucky;Massachusetts;0.4215459171;0.2046741016;0.6316874703;0.6120389191
86.5600860148;85.8423316171;88.9269639661;88.5662259782;88.1140906567;84.7850021943;88.2872329671;87.0597592448;86.5991805673;84.8687584761;85.7257867227;84.9415863435;88.5662259782;86.4336954855;83.3753346727;89.394700804;88.3944369203;86.6327719555;85.2580894073;84.6939523716;88.0820130218;86.7959700776;85.0671028455;87.4040622652;85.590302085;84.1273762411;85.5281126176;84.7090501428;85.443909232;85.4858829207;84.6713628164;84.5466146371;85.1587597007;84.9801612447;84.5705435841;84.6184782474;85.1770497125;84.2331532086;87.2635279858;84.5316973659;86.6184696052;85.2189011618;84.7279654797;85.0770286552;83.2918500943;84.0593739932;85.1972231089;84.0750151553;S_640_666;S;640;666;0.6334964542;Kentucky;Memphis;0.4215459171;0.2684110599;0.6049354506;0.6192159524
